,0
1266,1007.4199999999962
1267,1008.1899999999962
1268,1008.9599999999962
1269,1009.7699999999961
1270,1010.5299999999961
1271,1011.4299999999961
1272,1012.2599999999961
1273,1013.1399999999961
1274,1013.9799999999962
1275,1014.7699999999961
1276,1015.6199999999961
1277,1016.4399999999962
1278,1017.2599999999962
1279,1018.1699999999962
1280,1018.9899999999963
1281,1019.7899999999962
1282,1020.6499999999962
1283,1021.5099999999962
1284,1022.2899999999962
1285,1023.1499999999962
1286,1023.9999999999962
1287,1024.7699999999963
1288,1025.6399999999962
1289,1026.4399999999962
1290,1027.1899999999962
1291,1028.0199999999961
1292,1028.889999999996
1293,1029.719999999996
1294,1030.499999999996
1295,1031.3499999999958
1296,1032.1899999999957
1297,1032.9899999999957
1298,1033.8299999999956
1299,1034.7099999999957
1300,1035.5099999999957
1301,1036.3899999999958
1302,1037.1799999999957
1303,1037.9499999999957
1304,1038.6899999999957
1305,1039.4999999999957
1306,1040.3299999999956
1307,1041.1699999999955
1308,1041.9599999999955
1309,1042.7499999999955
1310,1043.6199999999953
1311,1044.4499999999953
1312,1045.2499999999952
1313,1046.0499999999952
1314,1046.8199999999952
1315,1047.629999999995
1316,1048.379999999995
1317,1049.199999999995
1318,1049.999999999995
1319,1050.759999999995
1320,1051.579999999995
1321,1052.4299999999948
1322,1053.1999999999948
1323,1054.079999999995
1324,1054.969999999995
1325,1055.769999999995
1326,1056.589999999995
1327,1057.469999999995
1328,1058.309999999995
1329,1059.119999999995
1330,1059.8999999999949
1331,1060.6699999999948
1332,1061.5099999999948
1333,1062.2999999999947
1334,1063.0799999999947
1335,1063.9499999999946
1336,1064.7599999999945
1337,1065.5999999999945
1338,1066.3899999999944
1339,1067.2199999999943
1340,1068.0599999999943
1341,1068.8199999999943
1342,1069.6499999999942
1343,1070.3799999999942
1344,1071.1999999999941
1345,1072.029999999994
1346,1072.829999999994
1347,1073.559999999994
1348,1074.349999999994
1349,1075.129999999994
1350,1075.9899999999939
1351,1076.8399999999938
1352,1077.7399999999939
1353,1078.4899999999939
1354,1079.3399999999938
1355,1080.1799999999937
1356,1081.0499999999936
1357,1081.8499999999935
1358,1082.5599999999936
1359,1083.3699999999935
1360,1084.1899999999935
1361,1085.0099999999934
1362,1085.8699999999933
1363,1086.6599999999933
1364,1087.4599999999932
1365,1088.1699999999933
1366,1088.9299999999932
1367,1089.7399999999932
1368,1090.5399999999931
1369,1091.2699999999932
1370,1092.0599999999931
1371,1092.879999999993
1372,1093.699999999993
1373,1094.449999999993
1374,1095.249999999993
1375,1096.069999999993
1376,1096.8399999999929
1377,1097.6699999999928
1378,1098.4499999999928
1379,1099.2399999999927
1380,1100.0399999999927
1381,1100.8599999999926
1382,1101.6899999999926
1383,1102.4599999999925
1384,1103.2599999999925
1385,1104.0499999999925
1386,1104.8099999999924
